0.0526316 0.473684 -0.00651685 0.00246479
0.105263 0.473684 -0.00723788 0.00427551
0.157895 0.473684 -0.00824804 0.00576591
0.210526 0.473684 -0.0093897 0.00700434
0.263158 0.473684 -0.0106083 0.0080537
0.315789 0.473684 -0.0118184 0.00901598
0.368421 0.473684 -0.0129504 0.00994487
0.421053 0.473684 -0.0139702 0.0108625
0.473684 0.473684 -0.0148494 0.0117622
0.526316 0.473684 -0.0155637 0.0126066
0.578947 0.473684 -0.0160902 0.0133285
0.631579 0.473684 -0.0164077 0.0138335
0.684211 0.473684 -0.0165019 0.0140021
0.736842 0.473684 -0.0163658 0.0136936
0.789474 0.473684 -0.0160546 0.0127601
0.842105 0.473684 -0.015726 0.0111012
0.894737 0.473684 -0.0152082 0.00857646
0.947368 0.473684 -0.0147798 0.00511186
1 0.473684 -0.0145559 -0.000350549

0 0.526316 -0.00678656 -0.000133459
0.0526316 0.526316 -0.00705608 0.00297992
0.105263 0.526316 -0.00776013 0.0051516
0.157895 0.526316 -0.00874613 0.00685527
0.210526 0.526316 -0.00985141 0.00818504
0.263158 0.526316 -0.0110018 0.00923151
0.315789 0.526316 -0.0120833 0.0101262
0.368421 0.526316 -0.0130605 0.0109433
0.421053 0.526316 -0.0138945 0.0117183
0.473684 0.526316 -0.0145613 0.0124521
0.526316 0.526316 -0.0150433 0.0131115
0.578947 0.526316 -0.0153284 0.0136327
0.631579 0.526316 -0.0154109 0.0139269
0.684211 0.526316 -0.0152946 0.0138856
0.736842 0.526316 -0.0149981 0.0133863
0.789474 0.526316 -0.0145601 0.0123084
0.842105 0.526316 -0.0141599 0.0105892
0.894737 0.526316 -0.013636 0.00811866
0.947368 0.526316 -0.0132373 0.00484591
1 0.526316 -0.0130621 -0.000384637

0 0.578947 -0.00731536 -0.000126024
0.0526316 0.578947 -0.00757647 0.00348486
0.105263 0.578947 -0.00826465 0.00600205
0.157895 0.578947 -0.00921771 0.00789191
0.210526 0.578947 -0.0102657 0.00927935
0.263158 0.578947 -0.0113171 0.0102886
0.315789 0.578947 -0.0122366 0.0110824
0.368421 0.578947 -0.0130281 0.0117578
0.421053 0.578947 -0.0136529 0.012365
0.473684 0.578947 -0.0140945 0.0129144
0.526316 0.578947 -0.0143429 0.0133792
0.578947 0.578947 -0.0143962 0.0137025
0.631579 0.578947 -0.0142614 0.013804
0.684211 0.578947 -0.0139562 0.0135878
0.736842 0.578947 -0.0135193 0.0129484
0.789474 0.578947 -0.0129685 0.011786
0.842105 0.578947 -0.0124997 0.0100596
0.894737 0.578947 -0.0119632 0.00767672
0.947368 0.578947 -0.0115833 0.00459755
1 0.578947 -0.011453 -0.00040993

0 0.631579 -0.00780833 -0.000113901
0.0526316 0.631579 -0.00806649 0.00398474
0.105263 0.631579 -0.00874255 0.00682504
0.157895 0.631579 -0.00965193 0.00885964
0.210526 0.631579 -0.0106152 0.0102578
0.263158 0.631579 -0.0115293 0.0111884
0.315789 0.631579 -0.0122504 0.0118492
0.368421 0.631579 -0.0128251 0.0123602
0.421053 0.631579 -0.0132211 0.012786
0.473684 0.631579 -0.0134309 0.0131452
0.526316 0.631579 -0.0134522 0.0134182
0.578947 0.631579 -0.0132906 0.0135561
0.631579 0.631579 -0.0129623 0.0134888
0.684211 0.631579 -0.0124941 0.0131332
0.736842 0.631579 -0.0119384 0.0123996
0.789474 0.631579 -0.0112926 0.0112031
0.842105 0.631579 -0.0107639 0.00951257
0.894737 0.631579 -0.0102146 0.00724371
0.947368 0.631579 -0.00984843 0.00435953
1 0.631579 -0.00976004 -0.000427104

0 0.684211 -0.00824502 -9.46727e-05
0.0526316 0.684211 -0.00850851 0.00448885
0.105263 0.684211 -0.00917725 0.0076197
0.157895 0.684211 -0.0100249 0.00973755
0.210526 0.684211 -0.0108632 0.0110838
0.263158 0.684211 -0.0115899 0.0118895
0.315789 0.684211 -0.0120723 0.0123906
0.368421 0.684211 -0.012401 0.0127268
0.421053 0.684211 -0.0125551 0.0129717
0.473684 0.684211 -0.0125365 0.0131493
0.526316 0.684211 -0.0123477 0.0132454
0.578947 0.684211 -0.0119988 0.0132187
